id,student_name,grade,section,teacher,assessment,student_group,domain,skill,rating,student_score_id
6235,"Martinez, Ava",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,General,Evidence & Elaboration,Word Choice,Missing,700520
6236,"Martinez, Ava",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Capitalization,Missing,700520
6237,"Martinez, Ava",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Punctuation,Missing,700520
6238,"Martinez, Ava",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Spelling,Missing,700520
6239,"Martinez, Ava",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Usage,Weak,700520
6240,"Martinez, Ava",4,C,Emily Carter,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Sentence Formation,Insufficient,700520
6241,"Martinez, Ava",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,General,Purpose & Organization,Introduction,Sufficient,700521
6242,"Martinez, Ava",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,General,Purpose & Organization,Progression,Weak,700521
6243,"Martinez, Ava",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,General,Purpose & Organization,Conclusion,Missing,700521
6244,"Martinez, Ava",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,General,Purpose & Organization,Transitions,Insufficient,700521
6245,"Martinez, Ava",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,General,Evidence & Elaboration,Focus,Partial,700521
6246,"Martinez, Ava",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,General,Evidence & Elaboration,Dev of Support,Partial,700521
6247,"Martinez, Ava",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,General,Evidence & Elaboration,Word Choice,Weak,700521
6248,"Martinez, Ava",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Capitalization,Weak,700521
6249,"Martinez, Ava",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Punctuation,Partial,700521
6250,"Martinez, Ava",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Spelling,Partial,700521
6251,"Martinez, Ava",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Usage,Insufficient,700521
6252,"Martinez, Ava",4,C,Emily Carter,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Sentence Formation,Weak,700521
6253,"Martinez, Ava",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,General,Purpose & Organization,Introduction,Sufficient,700522
6254,"Martinez, Ava",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,General,Purpose & Organization,Progression,Sufficient,700522
6255,"Martinez, Ava",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,General,Purpose & Organization,Conclusion,Insufficient,700522
6256,"Martinez, Ava",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,General,Purpose & Organization,Transitions,Strong,700522
6257,"Martinez, Ava",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,General,Evidence & Elaboration,Focus,Sufficient,700522
6258,"Martinez, Ava",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,General,Evidence & Elaboration,Dev of Support,Sufficient,700522
6259,"Martinez, Ava",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,General,Evidence & Elaboration,Word Choice,Strong,700522
6260,"Martinez, Ava",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Capitalization,Weak,700522
6261,"Martinez, Ava",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Punctuation,Partial,700522
6262,"Martinez, Ava",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Spelling,Partial,700522
6263,"Martinez, Ava",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Usage,Partial,700522
6264,"Martinez, Ava",4,C,Emily Carter,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Sentence Formation,Insufficient,700522
6265,"Villafana, Isaiah",3,B,Priya Shah,Oct-4 Fall Baseline - My Favorite Place,General,Purpose & Organization,Introduction,Strong,700523
6266,"Villafana, Isaiah",3,B,Priya Shah,Oct-4 Fall Baseline - My Favorite Place,General,Purpose & Organization,Progression,Strong,700523
6267,"Villafana, Isaiah",3,B,Priya Shah,Oct-4 Fall Baseline - My Favorite Place,General,Purpose & Organization,Conclusion,Strong,700523
6268,"Villafana, Isaiah",3,B,Priya Shah,Oct-4 Fall Baseline - My Favorite Place,General,Purpose & Organization,Transitions,Insufficient,700523
6269,"Villafana, Isaiah",3,B,Priya Shah,Oct-4 Fall Baseline - My Favorite Place,General,Evidence & Elaboration,Focus,Insufficient,700523
6270,"Villafana, Isaiah",3,B,Priya Shah,Oct-4 Fall Baseline - My Favorite Place,General,Evidence & Elaboration,Dev of Support,Partial,700523
6271,"Villafana, Isaiah",3,B,Priya Shah,Oct-4 Fall Baseline - My Favorite Place,General,Evidence & Elaboration,Word Choice,Weak,700523
6272,"Villafana, Isaiah",3,B,Priya Shah,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Capitalization,Weak,700523
6273,"Villafana, Isaiah",3,B,Priya Shah,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Punctuation,Insufficient,700523
6274,"Villafana, Isaiah",3,B,Priya Shah,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Spelling,Insufficient,700523
6275,"Villafana, Isaiah",3,B,Priya Shah,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Usage,Insufficient,700523
6276,"Villafana, Isaiah",3,B,Priya Shah,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Sentence Formation,Weak,700523
6277,"Villafana, Isaiah",3,B,Priya Shah,Jan-12 Winter Benchmark - Community Heroes,General,Purpose & Organization,Introduction,Partial,700524
6278,"Villafana, Isaiah",3,B,Priya Shah,Jan-12 Winter Benchmark - Community Heroes,General,Purpose & Organization,Progression,Sufficient,700524
6279,"Villafana, Isaiah",3,B,Priya Shah,Jan-12 Winter Benchmark - Community Heroes,General,Purpose & Organization,Conclusion,Sufficient,700524
6280,"Villafana, Isaiah",3,B,Priya Shah,Jan-12 Winter Benchmark - Community Heroes,General,Purpose & Organization,Transitions,Sufficient,700524
6281,"Villafana, Isaiah",3,B,Priya Shah,Jan-12 Winter Benchmark - Community Heroes,General,Evidence & Elaboration,Focus,Weak,700524
6282,"Villafana, Isaiah",3,B,Priya Shah,Jan-12 Winter Benchmark - Community Heroes,General,Evidence & Elaboration,Dev of Support,Sufficient,700524
6283,"Villafana, Isaiah",3,B,Priya Shah,Jan-12 Winter Benchmark - Community Heroes,General,Evidence & Elaboration,Word Choice,Weak,700524
6284,"Villafana, Isaiah",3,B,Priya Shah,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Capitalization,Partial,700524
6285,"Villafana, Isaiah",3,B,Priya Shah,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Punctuation,Weak,700524
6286,"Villafana, Isaiah",3,B,Priya Shah,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Spelling,Partial,700524
6287,"Villafana, Isaiah",3,B,Priya Shah,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Usage,Weak,700524
6288,"Villafana, Isaiah",3,B,Priya Shah,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Sentence Formation,Partial,700524
6289,"Villafana, Isaiah",3,B,Priya Shah,Mar-9 GA Extended Writing Task - Athletic Ability,General,Purpose & Organization,Introduction,Sufficient,700525
6290,"Villafana, Isaiah",3,B,Priya Shah,Mar-9 GA Extended Writing Task - Athletic Ability,General,Purpose & Organization,Progression,Sufficient,700525
6291,"Villafana, Isaiah",3,B,Priya Shah,Mar-9 GA Extended Writing Task - Athletic Ability,General,Purpose & Organization,Conclusion,Weak,700525
6292,"Villafana, Isaiah",3,B,Priya Shah,Mar-9 GA Extended Writing Task - Athletic Ability,General,Purpose & Organization,Transitions,Sufficient,700525
6293,"Villafana, Isaiah",3,B,Priya Shah,Mar-9 GA Extended Writing Task - Athletic Ability,General,Evidence & Elaboration,Focus,Strong,700525
6294,"Villafana, Isaiah",3,B,Priya Shah,Mar-9 GA Extended Writing Task - Athletic Ability,General,Evidence & Elaboration,Dev of Support,Strong,700525
6295,"Villafana, Isaiah",3,B,Priya Shah,Mar-9 GA Extended Writing Task - Athletic Ability,General,Evidence & Elaboration,Word Choice,Strong,700525
6296,"Villafana, Isaiah",3,B,Priya Shah,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Capitalization,Weak,700525
6297,"Villafana, Isaiah",3,B,Priya Shah,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Punctuation,Weak,700525
6298,"Villafana, Isaiah",3,B,Priya Shah,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Spelling,Sufficient,700525
6299,"Villafana, Isaiah",3,B,Priya Shah,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Usage,Insufficient,700525
6300,"Villafana, Isaiah",3,B,Priya Shah,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Sentence Formation,Weak,700525
6301,"Brooks, Ari",3,A,Dana Whitfield,Oct-4 Fall Baseline - My Favorite Place,General,Purpose & Organization,Introduction,Missing,700526
6302,"Brooks, Ari",3,A,Dana Whitfield,Oct-4 Fall Baseline - My Favorite Place,General,Purpose & Organization,Progression,Insufficient,700526
6303,"Brooks, Ari",3,A,Dana Whitfield,Oct-4 Fall Baseline - My Favorite Place,General,Purpose & Organization,Conclusion,Missing,700526
6304,"Brooks, Ari",3,A,Dana Whitfield,Oct-4 Fall Baseline - My Favorite Place,General,Purpose & Organization,Transitions,Insufficient,700526
6305,"Brooks, Ari",3,A,Dana Whitfield,Oct-4 Fall Baseline - My Favorite Place,General,Evidence & Elaboration,Focus,Insufficient,700526
6306,"Brooks, Ari",3,A,Dana Whitfield,Oct-4 Fall Baseline - My Favorite Place,General,Evidence & Elaboration,Dev of Support,Missing,700526
6307,"Brooks, Ari",3,A,Dana Whitfield,Oct-4 Fall Baseline - My Favorite Place,General,Evidence & Elaboration,Word Choice,Missing,700526
6308,"Brooks, Ari",3,A,Dana Whitfield,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Capitalization,Weak,700526
6309,"Brooks, Ari",3,A,Dana Whitfield,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Punctuation,Weak,700526
6310,"Brooks, Ari",3,A,Dana Whitfield,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Spelling,Missing,700526
6311,"Brooks, Ari",3,A,Dana Whitfield,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Usage,Missing,700526
6312,"Brooks, Ari",3,A,Dana Whitfield,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Sentence Formation,Missing,700526
6313,"Brooks, Ari",3,A,Dana Whitfield,Jan-12 Winter Benchmark - Community Heroes,General,Purpose & Organization,Introduction,Missing,700527
6314,"Brooks, Ari",3,A,Dana Whitfield,Jan-12 Winter Benchmark - Community Heroes,General,Purpose & Organization,Progression,Insufficient,700527
6315,"Brooks, Ari",3,A,Dana Whitfield,Jan-12 Winter Benchmark - Community Heroes,General,Purpose & Organization,Conclusion,Weak,700527
6316,"Brooks, Ari",3,A,Dana Whitfield,Jan-12 Winter Benchmark - Community Heroes,General,Purpose & Organization,Transitions,Missing,700527
6317,"Brooks, Ari",3,A,Dana Whitfield,Jan-12 Winter Benchmark - Community Heroes,General,Evidence & Elaboration,Focus,Weak,700527
6318,"Brooks, Ari",3,A,Dana Whitfield,Jan-12 Winter Benchmark - Community Heroes,General,Evidence & Elaboration,Dev of Support,Partial,700527
6319,"Brooks, Ari",3,A,Dana Whitfield,Jan-12 Winter Benchmark - Community Heroes,General,Evidence & Elaboration,Word Choice,Missing,700527
6320,"Brooks, Ari",3,A,Dana Whitfield,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Capitalization,Insufficient,700527
6321,"Brooks, Ari",3,A,Dana Whitfield,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Punctuation,Insufficient,700527
6322,"Brooks, Ari",3,A,Dana Whitfield,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Spelling,Missing,700527
6323,"Brooks, Ari",3,A,Dana Whitfield,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Usage,Missing,700527
6324,"Brooks, Ari",3,A,Dana Whitfield,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Sentence Formation,Insufficient,700527
6325,"Brooks, Ari",3,A,Dana Whitfield,Mar-9 GA Extended Writing Task - Athletic Ability,General,Purpose & Organization,Introduction,Weak,700528
6326,"Brooks, Ari",3,A,Dana Whitfield,Mar-9 GA Extended Writing Task - Athletic Ability,General,Purpose & Organization,Progression,Insufficient,700528
6327,"Brooks, Ari",3,A,Dana Whitfield,Mar-9 GA Extended Writing Task - Athletic Ability,General,Purpose & Organization,Conclusion,Insufficient,700528
6328,"Brooks, Ari",3,A,Dana Whitfield,Mar-9 GA Extended Writing Task - Athletic Ability,General,Purpose & Organization,Transitions,Partial,700528
6329,"Brooks, Ari",3,A,Dana Whitfield,Mar-9 GA Extended Writing Task - Athletic Ability,General,Evidence & Elaboration,Focus,Strong,700528
6330,"Brooks, Ari",3,A,Dana Whitfield,Mar-9 GA Extended Writing Task - Athletic Ability,General,Evidence & Elaboration,Dev of Support,Sufficient,700528
6331,"Brooks, Ari",3,A,Dana Whitfield,Mar-9 GA Extended Writing Task - Athletic Ability,General,Evidence & Elaboration,Word Choice,Partial,700528
6332,"Brooks, Ari",3,A,Dana Whitfield,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Capitalization,Insufficient,700528
6333,"Brooks, Ari",3,A,Dana Whitfield,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Punctuation,Weak,700528
6334,"Brooks, Ari",3,A,Dana Whitfield,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Spelling,Insufficient,700528
6335,"Brooks, Ari",3,A,Dana Whitfield,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Usage,Insufficient,700528
6336,"Brooks, Ari",3,A,Dana Whitfield,Mar-9 GA Extended Writing Task - Athletic Ability,General,Language Usage & Conventions,Sentence Formation,Weak,700528
6337,"Rakestraw, Jordan",3,B,Priya Shah,Oct-4 Fall Baseline - My Favorite Place,General,Purpose & Organization,Introduction,Weak,700529
6338,"Rakestraw, Jordan",3,B,Priya Shah,Oct-4 Fall Baseline - My Favorite Place,General,Purpose & Organization,Progression,Weak,700529
6339,"Rakestraw, Jordan",3,B,Priya Shah,Oct-4 Fall Baseline - My Favorite Place,General,Purpose & Organization,Conclusion,Insufficient,700529
6340,"Rakestraw, Jordan",3,B,Priya Shah,Oct-4 Fall Baseline - My Favorite Place,General,Purpose & Organization,Transitions,Insufficient,700529
6341,"Rakestraw, Jordan",3,B,Priya Shah,Oct-4 Fall Baseline - My Favorite Place,General,Evidence & Elaboration,Focus,Partial,700529
6342,"Rakestraw, Jordan",3,B,Priya Shah,Oct-4 Fall Baseline - My Favorite Place,General,Evidence & Elaboration,Dev of Support,Sufficient,700529
6343,"Rakestraw, Jordan",3,B,Priya Shah,Oct-4 Fall Baseline - My Favorite Place,General,Evidence & Elaboration,Word Choice,Weak,700529
6344,"Rakestraw, Jordan",3,B,Priya Shah,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Capitalization,Partial,700529
6345,"Rakestraw, Jordan",3,B,Priya Shah,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Punctuation,Sufficient,700529
6346,"Rakestraw, Jordan",3,B,Priya Shah,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Spelling,Sufficient,700529
6347,"Rakestraw, Jordan",3,B,Priya Shah,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Usage,Partial,700529
6348,"Rakestraw, Jordan",3,B,Priya Shah,Oct-4 Fall Baseline - My Favorite Place,General,Language Usage & Conventions,Sentence Formation,Strong,700529
6349,"Rakestraw, Jordan",3,B,Priya Shah,Jan-12 Winter Benchmark - Community Heroes,General,Purpose & Organization,Introduction,Missing,700530
6350,"Rakestraw, Jordan",3,B,Priya Shah,Jan-12 Winter Benchmark - Community Heroes,General,Purpose & Organization,Progression,Missing,700530
6351,"Rakestraw, Jordan",3,B,Priya Shah,Jan-12 Winter Benchmark - Community Heroes,General,Purpose & Organization,Conclusion,Missing,700530
6352,"Rakestraw, Jordan",3,B,Priya Shah,Jan-12 Winter Benchmark - Community Heroes,General,Purpose & Organization,Transitions,Missing,700530
6353,"Rakestraw, Jordan",3,B,Priya Shah,Jan-12 Winter Benchmark - Community Heroes,General,Evidence & Elaboration,Focus,Missing,700530
6354,"Rakestraw, Jordan",3,B,Priya Shah,Jan-12 Winter Benchmark - Community Heroes,General,Evidence & Elaboration,Dev of Support,Missing,700530
6355,"Rakestraw, Jordan",3,B,Priya Shah,Jan-12 Winter Benchmark - Community Heroes,General,Evidence & Elaboration,Word Choice,Missing,700530
6356,"Rakestraw, Jordan",3,B,Priya Shah,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Capitalization,Missing,700530
6357,"Rakestraw, Jordan",3,B,Priya Shah,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Punctuation,Missing,700530
6358,"Rakestraw, Jordan",3,B,Priya Shah,Jan-12 Winter Benchmark - Community Heroes,General,Language Usage & Conventions,Spelling,Missing,700530
